Date,Time,Transaction,Item
2016-12-13,09:48:29,3077,Toast
2016-12-13,09:49:21,3078,Coke
2016-12-13,10:10:30,3079,Coffee
2016-12-13,10:10:30,3079,Bread
2016-12-13,10:14:24,3080,Bakewell
2016-12-13,10:14:24,3080,Farm House
2016-12-13,10:31:30,3081,Bread
2016-12-13,10:31:30,3081,Tea
2016-12-13,10:31:30,3081,Coffee
2016-12-13,10:31:30,3081,Alfajores
2016-12-13,10:31:30,3081,Hot chocolate
2016-12-13,10:33:40,3082,Farm House
2016-12-13,10:53:45,3083,Coffee
2016-12-13,10:53:45,3083,Bread
2016-12-13,11:08:11,3084,Coffee
2016-12-13,11:08:11,3084,Toast
2016-12-13,11:08:11,3084,Scandinavian
2016-12-13,11:28:53,3085,Bread
2016-12-13,11:28:53,3085,NONE
2016-12-13,11:28:53,3085,Vegan mincepie
2016-12-13,11:31:22,3086,Bread
2016-12-13,11:32:19,3087,Coffee
2016-12-13,11:35:13,3088,Coffee
2016-12-13,11:35:13,3088,Bread
2016-12-13,11:35:13,3088,Alfajores
2016-12-13,12:15:33,3089,Coffee
2016-12-13,12:17:35,3090,Bread
2016-12-13,12:32:28,3091,Medialuna
2016-12-13,12:49:18,3092,Coffee
2016-12-13,12:49:18,3092,NONE
2016-12-13,13:11:49,3093,Frittata
2016-12-13,13:11:49,3093,Tea
2016-12-13,13:11:49,3093,Coffee
2016-12-13,13:36:01,3094,Tea
2016-12-13,13:56:44,3095,Tea
2016-12-13,13:56:44,3095,Bakewell
2016-12-13,13:58:11,3096,Farm House
2016-12-13,14:32:06,3097,Coffee
2016-12-13,14:32:06,3097,Pastry
2016-12-13,14:32:06,3097,Medialuna
2016-12-13,14:37:45,3098,Coffee
2016-12-13,14:37:45,3098,Coffee
2016-12-13,14:37:45,3098,Sandwich
2016-12-13,14:51:57,3099,Coffee
2016-12-13,14:51:57,3099,Medialuna
2016-12-13,14:59:06,3100,Coffee
2016-12-13,14:59:06,3100,Pastry
2016-12-13,15:04:09,3101,Muffin
2016-12-13,15:04:09,3101,Bread
2016-12-13,15:04:09,3101,Bread
2016-12-13,15:04:09,3101,Coffee
2016-12-13,15:06:37,3102,Coffee
2016-12-13,15:06:37,3102,Bakewell
2016-12-13,15:17:44,3103,Bread
2016-12-13,15:19:05,3104,Coffee
2016-12-13,15:22:40,3105,Bread
2016-12-13,15:40:25,3106,Coffee
2016-12-13,15:40:25,3106,Coffee
2016-12-13,15:40:25,3106,Alfajores
2016-12-13,16:07:26,3107,Bread
2016-12-13,16:07:26,3107,Truffles
2016-12-13,16:07:26,3107,Coffee
2016-12-13,16:07:26,3107,Truffles
2016-12-13,16:07:26,3107,Scandinavian
2016-12-13,16:26:23,3108,Tea
2016-12-13,16:26:23,3108,Cake
2016-12-13,16:53:11,3109,Jam
2016-12-13,18:34:03,3110,Fudge
2016-12-13,18:34:03,3110,Jam
2016-12-13,18:34:03,3110,Jam
2016-12-14,08:43:41,3111,Bread
2016-12-14,08:43:57,3112,Coffee
2016-12-14,08:55:49,3113,Tea
2016-12-14,08:55:49,3113,Coffee
2016-12-14,08:57:26,3114,Coffee
2016-12-14,08:57:26,3114,Tea
2016-12-14,08:57:26,3114,Toast
2016-12-14,09:07:29,3115,Coffee
2016-12-14,09:08:10,3116,Bread
2016-12-14,09:10:47,3117,Coffee
2016-12-14,09:10:47,3117,NONE
2016-12-14,09:14:53,3118,Coffee
2016-12-14,09:18:56,3119,Bread
2016-12-14,09:25:14,3120,Bread
2016-12-14,09:39:39,3121,Fudge
2016-12-14,10:28:46,3122,Coffee
2016-12-14,10:32:43,3123,Coffee
2016-12-14,10:32:43,3123,Tea
2016-12-14,10:38:54,3124,Coffee
2016-12-14,10:38:54,3124,Coffee
2016-12-14,10:38:54,3124,Farm House
2016-12-14,10:49:17,3125,Medialuna
2016-12-14,10:49:17,3125,Muffin
2016-12-14,10:49:17,3125,Coffee
2016-12-14,10:49:17,3125,Juice
2016-12-14,10:52:57,3126,Coffee
2016-12-14,10:55:13,3127,Coffee
2016-12-14,10:55:13,3127,Bread
2016-12-14,10:55:13,3127,Bread
2016-12-14,11:01:38,3128,Coffee
2016-12-14,11:01:38,3128,Coffee
2016-12-14,11:01:38,3128,Bread
2016-12-14,11:01:38,3128,Muffin
2016-12-14,11:11:00,3129,Vegan mincepie
2016-12-14,11:11:00,3129,Coffee
2016-12-14,11:11:00,3129,Tea
2016-12-14,11:15:38,3130,Alfajores
2016-12-14,11:15:38,3130,Coffee
2016-12-14,11:18:35,3131,Coffee
2016-12-14,11:18:35,3131,Coffee
2016-12-14,11:18:35,3131,Medialuna
2016-12-14,11:31:16,3132,NONE
2016-12-14,11:33:23,3133,Bread
2016-12-14,11:33:23,3133,Tea
2016-12-14,11:34:36,3134,Coffee
2016-12-14,11:46:29,3135,Coffee
2016-12-14,11:53:10,3136,Bread
2016-12-14,11:53:10,3136,Pastry
2016-12-14,12:00:39,3137,Bread
2016-12-14,12:02:26,3138,Farm House
2016-12-14,12:11:52,3139,Bread
2016-12-14,12:11:52,3139,Alfajores
2016-12-14,12:19:34,3140,NONE
2016-12-14,12:34:49,3141,Coffee
2016-12-14,12:38:52,3142,Jam
2016-12-14,12:40:15,3143,Coffee
2016-12-14,12:41:11,3144,Pastry
2016-12-14,12:42:07,3145,Tea
2016-12-14,12:42:07,3145,NONE
2016-12-14,12:49:29,3146,Coffee
2016-12-14,12:49:29,3146,Coffee
2016-12-14,13:07:33,3147,Coffee
2016-12-14,13:07:33,3147,Toast
2016-12-14,13:08:06,3148,NONE
2016-12-14,13:08:06,3148,Coffee
2016-12-14,13:13:11,3149,Coke
2016-12-14,13:13:11,3149,Truffles
2016-12-14,13:13:11,3149,NONE
2016-12-14,13:14:30,3150,NONE
2016-12-14,13:14:30,3150,Sandwich
2016-12-14,13:14:30,3150,Tea
2016-12-14,13:14:30,3150,Coffee
2016-12-14,13:16:41,3151,Tea
2016-12-14,13:16:41,3151,NONE
2016-12-14,13:36:49,3152,Coke
2016-12-14,13:59:39,3153,Bread
2016-12-14,13:59:39,3153,Sandwich
2016-12-14,13:59:39,3153,Bread
2016-12-14,14:01:14,3154,Juice
2016-12-14,14:01:14,3154,Bread
2016-12-14,14:01:14,3154,Art Tray
2016-12-14,14:01:14,3154,Toast
2016-12-14,14:49:16,3155,Tea
2016-12-14,14:49:16,3155,Bread
2016-12-14,14:49:16,3155,NONE
2016-12-14,15:13:08,3156,Coffee
2016-12-14,15:13:08,3156,Alfajores
2016-12-14,15:18:35,3157,Hot chocolate
2016-12-14,15:18:35,3157,Hot chocolate
2016-12-14,15:18:35,3157,Toast
2016-12-14,15:18:35,3157,Pastry
2016-12-14,15:33:41,3158,Sandwich
2016-12-14,15:33:41,3158,Tea
2016-12-14,15:33:41,3158,Juice
2016-12-14,15:33:41,3158,Vegan mincepie
2016-12-14,15:34:42,3159,Bread
2016-12-14,15:38:44,3160,Alfajores
2016-12-14,15:38:44,3160,Muffin
2016-12-14,15:41:10,3161,Coffee
2016-12-14,15:41:10,3161,Jammie Dodgers
2016-12-14,15:45:04,3162,Jammie Dodgers
2016-12-14,15:45:04,3162,Bread
2016-12-14,15:57:54,3163,Tea
2016-12-14,15:57:54,3163,Coffee
2016-12-14,15:57:54,3163,Jammie Dodgers
2016-12-14,15:57:54,3163,Cake
2016-12-14,15:57:54,3163,Bread
2016-12-15,08:45:35,3164,Coffee
2016-12-15,08:45:35,3164,Coffee
2016-12-15,08:45:35,3164,NONE
2016-12-15,08:48:05,3165,Bread
2016-12-15,08:48:05,3165,NONE
2016-12-15,08:48:05,3165,Pastry
2016-12-15,08:48:05,3165,Medialuna
2016-12-15,08:58:26,3166,Alfajores
2016-12-15,08:58:26,3166,Pastry
2016-12-15,09:08:14,3167,Medialuna
2016-12-15,09:08:14,3167,Toast
2016-12-15,09:08:14,3167,NONE
2016-12-15,09:08:14,3167,Coffee
2016-12-15,09:15:23,3168,Bread
2016-12-15,09:15:23,3168,Tea
2016-12-15,09:15:23,3168,Pastry
2016-12-15,09:25:55,3169,Bread
2016-12-15,09:31:22,3170,Coffee
2016-12-15,09:35:15,3171,Bread
2016-12-15,09:35:15,3171,Hot chocolate
2016-12-15,10:11:53,3172,Bread
2016-12-15,10:15:15,3173,Pastry
2016-12-15,10:27:01,3174,NONE
2016-12-15,10:27:01,3174,Coffee
2016-12-15,10:27:01,3174,Coffee
2016-12-15,10:31:54,3175,Bread
2016-12-15,10:49:06,3176,Coffee
2016-12-15,10:49:06,3176,Hot chocolate
2016-12-15,10:50:39,3177,Farm House
2016-12-15,10:54:10,3178,Coffee
2016-12-15,11:00:14,3179,Coffee
2016-12-15,11:00:14,3179,Coffee
2016-12-15,11:03:43,3180,Coffee
2016-12-15,11:04:15,3181,Dulce de Leche
2016-12-15,11:24:12,3182,Pastry
2016-12-15,11:24:12,3182,Farm House
2016-12-15,11:26:29,3183,Bread
2016-12-15,11:26:29,3183,Vegan mincepie
2016-12-15,11:26:29,3183,Bread
2016-12-15,11:28:21,3184,Bread
2016-12-15,11:40:20,3185,Coffee
2016-12-15,11:40:20,3185,Hot chocolate
2016-12-15,11:40:20,3185,Pastry
2016-12-15,12:04:56,3186,Coffee
2016-12-15,12:04:56,3186,Vegan mincepie
2016-12-15,12:04:56,3186,Pastry
2016-12-15,12:09:32,3187,Bread
2016-12-15,12:30:24,3188,Bread
2016-12-15,12:30:24,3188,Bread
2016-12-15,12:32:00,3189,Coffee
2016-12-15,12:32:00,3189,Hot chocolate
2016-12-15,12:33:54,3190,Bread
2016-12-15,12:33:54,3190,Sandwich
2016-12-15,12:33:54,3190,Coffee
2016-12-15,12:54:03,3191,Bread
2016-12-15,12:58:19,3192,Coffee
2016-12-15,12:58:19,3192,Coffee
2016-12-15,12:58:19,3192,Hot chocolate
2016-12-15,13:00:21,3193,Coffee
2016-12-15,13:00:43,3194,Coffee
2016-12-15,13:04:16,3195,Sandwich
2016-12-15,13:04:16,3195,Coke
2016-12-15,13:13:39,3196,Coffee
2016-12-15,13:23:10,3197,NONE
2016-12-15,13:23:10,3197,Coffee
2016-12-15,13:23:10,3197,Bread
2016-12-15,13:25:15,3198,Bread
2016-12-15,13:54:32,3199,Coffee
2016-12-15,13:55:06,3200,Coffee
2016-12-15,13:55:06,3200,Coffee
2016-12-15,13:58:33,3201,Coffee
2016-12-15,13:58:33,3201,Fudge
2016-12-15,14:02:14,3202,Coffee
2016-12-15,14:02:14,3202,Sandwich
2016-12-15,14:02:14,3202,Tea
2016-12-15,14:02:14,3202,Bread
2016-12-15,14:20:56,3203,Coffee
2016-12-15,14:20:56,3203,Coffee
2016-12-15,14:20:56,3203,NONE
2016-12-15,14:20:56,3203,Sandwich
2016-12-15,14:31:07,3204,Bread
2016-12-15,14:32:15,3205,NONE
2016-12-15,14:32:15,3205,Bread
2016-12-15,14:32:15,3205,Coffee
2016-12-15,14:47:06,3206,Coffee
2016-12-15,14:47:06,3206,Coffee
2016-12-15,14:47:06,3206,Hot chocolate
2016-12-15,14:58:39,3207,Fudge
2016-12-15,15:25:58,3208,Coffee
2016-12-15,15:36:45,3209,Coffee
2016-12-15,15:36:45,3209,Bread
2016-12-15,15:50:38,3210,Bread
2016-12-15,15:50:38,3210,Bread
2016-12-15,16:15:08,3211,Cookies
2016-12-15,16:21:38,3212,Bread
2016-12-15,16:44:47,3213,Coffee
2016-12-15,16:44:47,3213,Bread
2016-12-15,16:44:47,3213,Bread
2016-12-15,16:44:47,3213,Alfajores
2016-12-15,16:49:16,3214,Tea
2016-12-15,17:28:55,3215,Bare Popcorn
2016-12-15,17:28:55,3215,Ella's Kitchen Pouches
2016-12-15,18:41:21,3216,Farm House
2016-12-15,18:43:39,3217,Bread
2016-12-15,18:43:39,3217,Fudge
2016-12-15,18:43:39,3217,Pastry
2016-12-15,19:03:12,3218,Hot chocolate
2016-12-15,19:04:29,3219,Tea
2016-12-15,19:04:29,3219,Vegan mincepie
2016-12-15,19:04:29,3219,Jammie Dodgers
2016-12-15,19:04:29,3219,Coffee
2016-12-15,19:04:29,3219,Medialuna
2016-12-15,19:05:46,3220,Coffee
2016-12-15,19:17:17,3221,Hot chocolate
2016-12-15,19:17:17,3221,Coffee
2016-12-15,19:25:50,3222,Bread
2016-12-15,20:11:01,3223,Vegan mincepie
2016-12-16,08:16:44,3224,Medialuna
2016-12-16,08:16:44,3224,Dulce de Leche
2016-12-16,08:55:42,3225,Muesli
2016-12-16,08:56:35,3226,Muesli
2016-12-16,09:01:04,3227,Coffee
2016-12-16,09:01:04,3227,Jam
2016-12-16,09:01:04,3227,Jam
2016-12-16,09:12:41,3228,Bread
2016-12-16,09:12:41,3228,Toast
2016-12-16,09:13:25,3229,Bread
2016-12-16,09:13:25,3229,Toast
2016-12-16,09:16:08,3230,Coffee
2016-12-16,09:19:28,3231,Jammie Dodgers
2016-12-16,09:19:28,3231,Vegan mincepie
2016-12-16,09:37:48,3232,Coffee
2016-12-16,09:38:27,3233,Bread
2016-12-16,09:39:46,3234,Coffee
2016-12-16,09:39:46,3234,Coffee
2016-12-16,09:39:46,3234,Bread
2016-12-16,09:41:18,3235,Tea
2016-12-16,09:41:18,3235,NONE
2016-12-16,09:43:53,3236,Coffee
2016-12-16,09:47:47,3237,Coffee
2016-12-16,09:47:47,3237,Coffee
2016-12-16,09:47:47,3237,NONE
2016-12-16,09:47:47,3237,Juice
2016-12-16,09:47:47,3237,Farm House
2016-12-16,09:53:31,3238,Coffee
2016-12-16,09:53:31,3238,Pastry
2016-12-16,09:55:19,3239,Bread
2016-12-16,10:07:06,3240,Coffee
2016-12-16,10:07:35,3241,Coffee
2016-12-16,10:08:18,3242,Coffee
2016-12-16,10:09:25,3243,Tea
2016-12-16,10:09:25,3243,Pastry
2016-12-16,10:23:29,3244,Cookies
2016-12-16,10:23:29,3244,Coffee
2016-12-16,10:23:29,3244,Coffee
2016-12-16,10:23:29,3244,Toast
2016-12-16,10:24:07,3245,Pastry
2016-12-16,10:24:07,3245,Tea
2016-12-16,10:27:33,3246,Tea
2016-12-16,10:27:33,3246,Coffee
2016-12-16,10:27:33,3246,Coffee
2016-12-16,10:27:33,3246,Toast
2016-12-16,10:28:58,3247,Bread
2016-12-16,10:48:01,3248,Bread
2016-12-16,10:55:50,3249,Coffee
2016-12-16,10:58:05,3250,Coffee
2016-12-16,10:58:05,3250,Coffee
2016-12-16,11:07:33,3251,NONE
2016-12-16,11:07:33,3251,Pastry
2016-12-16,11:08:52,3252,Bread
2016-12-16,11:08:52,3252,NONE
2016-12-16,11:16:53,3253,Scandinavian
2016-12-16,11:16:53,3253,Coffee
2016-12-16,11:16:53,3253,Alfajores
2016-12-16,11:38:32,3255,NONE
2016-12-16,11:38:32,3255,Truffles
2016-12-16,11:38:32,3255,Ella's Kitchen Pouches
2016-12-16,11:38:32,3255,Bread
2016-12-16,11:40:42,3256,NONE
2016-12-16,11:40:42,3256,Tea
2016-12-16,11:40:42,3256,Fudge
2016-12-16,11:40:42,3256,Fudge
2016-12-16,11:40:42,3256,Jam
2016-12-16,11:40:42,3256,Juice
2016-12-16,11:40:42,3256,Ella's Kitchen Pouches
2016-12-16,11:41:11,3257,Cake
2016-12-16,11:43:02,3258,Bread
2016-12-16,11:43:02,3258,Cookies
2016-12-16,11:57:43,3259,Coffee
2016-12-16,11:57:43,3259,Cake
2016-12-16,12:02:36,3260,Coffee
2016-12-16,12:02:36,3260,Tea
2016-12-16,12:02:36,3260,Toast
2016-12-16,12:24:46,3261,NONE
2016-12-16,12:24:46,3261,Truffles
2016-12-16,12:38:50,3262,Bread
2016-12-16,12:40:34,3263,Coffee
2016-12-16,12:41:34,3264,Bread
2016-12-16,12:42:45,3265,Bread
2016-12-16,12:44:56,3266,NONE
2016-12-16,12:44:56,3266,Truffles
2016-12-16,12:51:34,3267,Toast
2016-12-16,12:51:34,3267,NONE
2016-12-16,12:51:34,3267,Bread
2016-12-16,12:51:34,3267,Tea
2016-12-16,12:51:34,3267,Cookies
2016-12-16,12:57:24,3268,Sandwich
2016-12-16,12:57:24,3268,Coffee
2016-12-16,12:57:24,3268,Coffee
2016-12-16,13:00:15,3269,NONE
2016-12-16,13:01:59,3270,Bread
2016-12-16,13:01:59,3270,Sandwich
2016-12-16,13:03:36,3271,NONE
2016-12-16,13:03:36,3271,Alfajores
2016-12-16,13:05:07,3272,Scone
2016-12-16,13:06:22,3273,NONE
2016-12-16,13:11:37,3274,Bread
2016-12-16,13:11:37,3274,Coffee
2016-12-16,13:11:37,3274,Alfajores
2016-12-16,13:11:37,3274,Vegan mincepie
2016-12-16,13:15:10,3275,Fudge
2016-12-16,13:17:16,3276,Jam
2016-12-16,13:17:16,3276,NONE
2016-12-16,13:18:41,3277,Coffee
2016-12-16,13:18:41,3277,Pastry
2016-12-16,13:18:41,3277,Jam
2016-12-16,13:19:14,3278,Coffee
2016-12-16,13:25:00,3279,Tea
2016-12-16,13:25:00,3279,Bread
2016-12-16,13:25:00,3279,Bread
2016-12-16,13:25:00,3279,Fudge
2016-12-16,13:26:43,3280,Bread
2016-12-16,13:26:43,3280,NONE
2016-12-16,13:26:43,3280,Sandwich
2016-12-16,13:41:50,3281,Farm House
2016-12-16,13:42:40,3282,NONE
2016-12-16,13:42:40,3282,Coffee
2016-12-16,13:44:42,3283,Jam
2016-12-16,13:44:42,3283,Jam
2016-12-16,13:57:25,3284,Brownie
2016-12-16,13:57:25,3284,Coffee
2016-12-16,14:00:15,3285,Tea
2016-12-16,14:00:15,3285,Sandwich
2016-12-16,14:00:15,3285,Bread
2016-12-16,14:02:37,3286,NONE
2016-12-16,14:02:37,3286,Tea
2016-12-16,14:04:09,3287,Sandwich
2016-12-16,14:04:09,3287,Tea
2016-12-16,14:06:31,3288,Coffee
2016-12-16,14:26:29,3289,Coffee
2016-12-16,14:41:28,3290,Bread
2016-12-16,14:46:22,3291,Tea
2016-12-16,14:46:22,3291,Brownie
2016-12-16,14:47:14,3292,Jam
2016-12-16,14:57:43,3293,Jam
2016-12-16,15:05:35,3294,Cookies
2016-12-16,15:05:35,3294,Sandwich
2016-12-16,15:05:35,3294,Juice
2016-12-16,15:22:52,3295,Tea
2016-12-16,15:22:52,3295,Pastry
2016-12-16,15:31:46,3296,Farm House
2016-12-16,15:32:52,3297,Scone
2016-12-16,15:32:52,3297,Coffee
2016-12-16,15:34:47,3298,Coffee
2016-12-16,15:34:47,3298,Coffee
2016-12-16,15:38:54,3299,Coffee
2016-12-16,15:38:54,3299,Coffee
2016-12-16,15:38:54,3299,Vegan mincepie
2016-12-16,15:41:53,3300,Bread
2016-12-16,15:41:53,3300,Scone
2016-12-16,16:05:35,3301,Farm House
2016-12-16,16:05:35,3301,Scone
2016-12-16,16:09:58,3303,Coffee
2016-12-16,16:09:58,3303,Brownie
2016-12-16,16:26:00,3304,Coffee
2016-12-16,16:26:00,3304,Tea
2016-12-16,16:31:47,3305,Coffee
2016-12-16,16:51:43,3306,Tea
2016-12-16,16:51:43,3306,Coffee
2016-12-16,16:52:27,3307,Bread
2016-12-16,17:06:38,3309,Coffee
2016-12-16,17:06:38,3309,Coffee
2016-12-16,17:06:38,3309,Coffee
2016-12-16,17:06:38,3309,Alfajores
2016-12-17,08:43:37,3310,Farm House
2016-12-17,08:43:37,3310,Medialuna
2016-12-17,08:43:37,3310,Pastry
2016-12-17,08:52:45,3311,Bread
2016-12-17,08:55:21,3312,Bread
2016-12-17,08:57:55,3313,Coffee
2016-12-17,08:57:55,3313,Pastry
2016-12-17,09:11:32,3314,Bread
2016-12-17,09:13:37,3315,Bread
2016-12-17,09:13:37,3315,Bread
2016-12-17,09:13:37,3315,Pastry
2016-12-17,09:15:16,3316,Medialuna
2016-12-17,09:15:16,3316,Fudge
2016-12-17,09:25:27,3317,Bread
2016-12-17,09:32:14,3318,Coffee
2016-12-17,09:32:14,3318,Scone
2016-12-17,09:32:14,3318,Juice
2016-12-17,09:39:28,3319,Coffee
2016-12-17,09:39:28,3319,NONE
2016-12-17,10:02:54,3320,Tea
2016-12-17,10:02:54,3320,Scone
2016-12-17,10:02:54,3320,Lemon and coconut
2016-12-17,10:16:42,3321,Jam
2016-12-17,10:16:42,3321,Cookies
2016-12-17,10:16:42,3321,Fudge
2016-12-17,10:21:23,3322,Bread
2016-12-17,10:22:35,3323,Scandinavian
2016-12-17,10:26:07,3324,Coffee
2016-12-17,10:26:07,3324,Cookies
2016-12-17,10:26:07,3324,Juice
2016-12-17,10:30:01,3325,Hot chocolate
2016-12-17,10:30:01,3325,Coffee
2016-12-17,10:30:01,3325,Bread
2016-12-17,10:30:01,3325,Bread
2016-12-17,10:30:01,3325,Vegan mincepie
2016-12-17,10:30:25,3326,Jam
2016-12-17,10:38:39,3327,Bread
2016-12-17,10:46:01,3328,Coffee
2016-12-17,10:46:01,3328,Coffee
2016-12-17,11:04:18,3329,Dulce de Leche
2016-12-17,11:04:18,3329,Scandinavian
2016-12-17,11:04:18,3329,Alfajores
2016-12-17,11:09:47,3330,Coffee
2016-12-17,11:09:47,3330,Bread
2016-12-17,11:09:47,3330,Pastry
2016-12-17,11:09:47,3330,Medialuna
2016-12-17,11:09:47,3330,Farm House
2016-12-17,11:15:59,3331,Hot chocolate
2016-12-17,11:15:59,3331,Scone
2016-12-17,11:18:40,3332,Fudge
2016-12-17,11:18:40,3332,Jam
2016-12-17,11:18:40,3332,Bread
2016-12-17,11:18:40,3332,Farm House
2016-12-17,11:22:44,3333,Coffee
2016-12-17,11:22:44,3333,The Nomad
2016-12-17,11:27:59,3334,Vegan mincepie
2016-12-17,11:30:03,3335,Bread
2016-12-17,11:31:05,3336,Bread
2016-12-17,11:32:35,3337,Bread
2016-12-17,11:32:35,3337,Scone
2016-12-17,11:39:39,3338,Cake
2016-12-17,11:45:06,3339,Bread
2016-12-17,11:48:31,3340,Vegan mincepie
2016-12-17,11:48:31,3340,Cake
2016-12-17,11:48:31,3340,NONE
2016-12-17,11:48:31,3340,Coffee
2016-12-17,11:48:31,3340,Coffee
2016-12-17,11:48:31,3340,Coffee
2016-12-17,11:58:05,3341,Coffee
2016-12-17,11:58:05,3341,Coffee
2016-12-17,11:58:05,3341,Medialuna
2016-12-17,11:59:30,3342,Bread
2016-12-17,12:05:24,3343,Jam
2016-12-17,12:07:19,3344,Medialuna
2016-12-17,12:07:19,3344,Pastry
2016-12-17,12:07:19,3344,Coffee
2016-12-17,12:07:19,3344,Coffee
2016-12-17,12:07:19,3344,Coffee
2016-12-17,12:09:19,3345,NONE
2016-12-17,12:09:38,3346,Bread
2016-12-17,12:13:31,3347,Bread
2016-12-17,12:24:51,3348,Bread
2016-12-17,12:24:51,3348,Scone
2016-12-17,12:24:51,3348,Bread
2016-12-17,12:24:51,3348,The Nomad
2016-12-17,12:27:45,3349,Coffee
2016-12-17,12:27:45,3349,Tea
2016-12-17,12:56:03,3350,Bread
2016-12-17,13:00:51,3351,NONE
2016-12-17,13:00:51,3351,Frittata
2016-12-17,13:00:51,3351,Tea
2016-12-17,13:00:51,3351,Tea
2016-12-17,13:07:25,3352,Coffee
2016-12-17,13:07:25,3352,Vegan mincepie
2016-12-17,13:16:46,3353,Bread
2016-12-17,13:28:27,3354,Coffee
2016-12-17,13:28:27,3354,Bread
2016-12-17,13:28:27,3354,NONE
2016-12-17,13:36:54,3355,Scone
2016-12-17,13:36:54,3355,Coffee
2016-12-17,13:42:26,3356,Farm House
2016-12-17,13:42:26,3356,Frittata
2016-12-17,13:42:26,3356,Cookies
2016-12-17,13:50:42,3357,Farm House
2016-12-17,14:01:17,3358,Farm House
2016-12-17,14:09:46,3359,Jam
2016-12-17,14:09:46,3359,Fudge
2016-12-17,14:37:17,3360,NONE
2016-12-17,14:37:17,3360,Coffee
2016-12-17,14:42:47,3361,NONE
2016-12-17,14:42:47,3361,Frittata
2016-12-17,14:42:47,3361,Sandwich
2016-12-17,14:42:47,3361,Bread
2016-12-17,14:42:47,3361,Alfajores
2016-12-17,14:42:47,3361,Medialuna
2016-12-17,14:42:47,3361,Fudge
2016-12-17,14:50:01,3362,Cake
2016-12-17,14:52:35,3363,Juice
2016-12-17,14:52:35,3363,Cookies
2016-12-17,14:52:35,3363,Coffee
2016-12-17,14:53:59,3364,Coffee
2016-12-17,14:53:59,3364,Coffee
2016-12-17,15:06:25,3366,Bread
2016-12-17,15:06:25,3366,Pastry
2016-12-17,15:16:25,3367,Hot chocolate
2016-12-17,15:16:25,3367,Tea
2016-12-17,15:27:58,3368,Crisps
2016-12-17,15:28:53,3369,Bread
2016-12-17,16:07:53,3370,Cake
2016-12-17,16:13:37,3371,Focaccia
2016-12-17,16:13:37,3371,Tea
2016-12-17,16:13:37,3371,Tea
2016-12-17,16:13:37,3371,Scone
2016-12-17,16:14:42,3372,Coffee
2016-12-17,16:14:42,3372,Scone
2016-12-17,16:30:08,3373,Cake
2016-12-17,16:39:29,3374,Vegan mincepie
2016-12-17,16:40:29,3375,Coffee
2016-12-17,16:40:29,3375,Coffee
2016-12-17,16:48:34,3376,Tea
2016-12-17,16:48:34,3376,Vegan mincepie
2016-12-17,17:15:49,3377,Focaccia
2016-12-17,19:32:40,3378,Coke
2016-12-17,19:35:19,3379,Pintxos
2016-12-17,19:42:20,3380,Pintxos
2016-12-17,19:42:37,3381,Juice
2016-12-17,19:42:55,3382,Coke
2016-12-17,20:20:47,3383,Pintxos
2016-12-17,20:25:21,3384,Pintxos
2016-12-17,20:31:38,3385,Pintxos
2016-12-17,20:40:07,3386,Coke
2016-12-17,20:40:07,3386,Pintxos
2016-12-17,21:42:13,3387,Hot chocolate
2016-12-17,21:42:13,3387,Hot chocolate
2016-12-18,09:05:52,3388,NONE
2016-12-18,09:05:52,3388,Medialuna
2016-12-18,09:58:57,3389,Coffee
2016-12-18,10:03:00,3390,Coffee
2016-12-18,10:03:00,3390,Bread
2016-12-18,10:17:02,3391,Coffee
2016-12-18,10:26:29,3392,Bread
2016-12-18,10:42:34,3393,Coffee
2016-12-18,10:42:34,3393,Cookies
2016-12-18,10:42:34,3393,Bread
2016-12-18,10:42:34,3393,Toast
2016-12-18,11:04:47,3394,Coffee
2016-12-18,11:04:47,3394,Brownie
2016-12-18,11:04:47,3394,Medialuna
2016-12-18,11:06:35,3395,Hot chocolate
2016-12-18,11:06:35,3395,Coffee
2016-12-18,11:06:35,3395,Brownie
2016-12-18,11:07:53,3396,Tea
2016-12-18,11:07:53,3396,Hot chocolate
2016-12-18,11:10:42,3397,Tea
2016-12-18,11:10:42,3397,Scone
2016-12-18,11:10:42,3397,Bread
2016-12-18,11:11:59,3398,Medialuna
2016-12-18,11:11:59,3398,Coffee
2016-12-18,11:11:59,3398,Coffee
2016-12-18,11:20:30,3399,Bread
2016-12-18,11:20:30,3399,Coffee
2016-12-18,11:20:30,3399,Hot chocolate
2016-12-18,11:20:30,3399,Coffee
2016-12-18,11:20:30,3399,Pastry
2016-12-18,11:20:30,3399,Scone
2016-12-18,11:25:07,3400,Muesli
2016-12-18,11:25:07,3400,The Nomad
2016-12-18,11:25:07,3400,Coffee
2016-12-18,11:25:07,3400,Bread
2016-12-18,11:28:45,3401,Bread
2016-12-18,11:28:45,3401,NONE
2016-12-18,11:30:35,3402,Fudge
2016-12-18,11:50:39,3403,Bread
2016-12-18,11:53:09,3404,Coffee
2016-12-18,11:53:09,3404,Coffee
2016-12-18,12:06:54,3405,Bread
2016-12-18,12:20:46,3406,Bread
2016-12-18,12:26:03,3407,Coffee
2016-12-18,12:26:03,3407,Brownie
2016-12-18,12:26:03,3407,Vegan mincepie
2016-12-18,12:28:26,3408,Dulce de Leche
2016-12-18,12:29:19,3409,Coffee
2016-12-18,12:29:19,3409,Coffee
2016-12-18,12:30:19,3410,Coffee
2016-12-18,12:36:18,3411,Farm House
